,Date,Brand Alias,Ad group alias,ASIN/SKU Alias,Marketplace,Impressions,Clicks,Spend,Sales,Orders,Units,Advertised Units sold,Other SKU units sold,Advertised SKU Sales,Other SKU sales
8144,2021-12-03,Brand 1,Brand 1 Ad Group 13,ASIN376,Amazon,808,13,2.25,0.0,0,0,0,0,0.0,0.0
8145,2021-12-03,Brand 1,Brand 1 Ad Group 13,ASIN398,Amazon,2575,6,0.89,56.24,1,1,0,1,0.0,44.99
8146,2021-12-03,Brand 1,Brand 1 Ad Group 13,ASIN403,Amazon,403,5,0.97,49.99,1,1,1,0,39.99,0.0
8147,2021-12-03,Brand 1,Brand 1 Ad Group 13,ASIN409,Amazon,155,0,0.0,0.0,0,0,0,0,0.0,0.0
8148,2021-12-03,Brand 1,Brand 1 Ad Group 2,ASIN379,Amazon,1052,21,5.69,244.95,4,4,0,4,0.0,195.96
8149,2021-12-03,Brand 1,Brand 1 Ad Group 2,ASIN384,Amazon,1772,6,1.41,74.99,1,1,1,0,59.99,0.0
8150,2021-12-03,Brand 1,Brand 1 Ad Group 2,ASIN390,Amazon,7610,29,5.71,271.19,5,5,2,3,99.98,116.97
8151,2021-12-03,Brand 1,Brand 1 Ad Group 4,ASIN375,Amazon,29932,170,21.39,630.5,11,12,7,5,300.93,203.47
8152,2021-12-03,Brand 1,Brand 1 Ad Group 4,ASIN399,Amazon,9998,23,2.73,62.49,1,1,0,1,0.0,49.99
8153,2021-12-03,Brand 1,Brand 1 Ad Group 4,ASIN403,Amazon,14019,50,8.01,49.99,1,1,1,0,39.99,0.0
8154,2021-12-03,Brand 1,Brand 1 Ad Group 4,ASIN409,Amazon,2064,26,3.35,197.58,4,4,1,3,39.99,118.07
8155,2021-12-03,Brand 1,Brand 1 Ad Group 6,ASIN411,Amazon,235,11,3.03,47.49,1,1,1,0,37.99,0.0
8156,2021-12-03,Brand 1,Brand 1 Ad Group 8,ASIN405,Amazon,378,2,0.62,0.0,0,0,0,0,0.0,0.0
8157,2021-12-03,Brand 1,Brand 1 Ad Group 9,ASIN413,Amazon,2068,30,6.09,36.24,1,1,1,0,28.99,0.0
8158,2021-12-03,Brand 2,Brand 2 Ad Group 1,ASIN446,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8159,2021-12-03,Brand 2,Brand 2 Ad Group 1,ASIN449,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8160,2021-12-03,Brand 2,Brand 2 Ad Group 1,ASIN453,Amazon,9833,18,12.34,224.46,2,3,1,2,139.99,39.58
8161,2021-12-03,Brand 2,Brand 2 Ad Group 1,ASIN458,Amazon,12822,10,6.62,314.99,1,1,1,0,251.99,0.0
8162,2021-12-03,Brand 2,Brand 2 Ad Group 1,ASIN462,Amazon,19109,66,62.7,864.39,6,7,2,5,353.98,337.53
8163,2021-12-03,Brand 2,Brand 2 Ad Group 1,ASIN467,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8164,2021-12-03,Brand 2,Brand 2 Ad Group 1,ASIN472,Amazon,425,3,2.26,171.24,1,1,1,0,136.99,0.0
8165,2021-12-03,Brand 2,Brand 2 Ad Group 2,ASIN475,Amazon,114,0,0.0,0.0,0,0,0,0,0.0,0.0
8166,2021-12-03,Brand 2,Brand 2 Ad Group 2,ASIN479,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8167,2021-12-03,Brand 2,Brand 2 Ad Group 2,ASIN483,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8168,2021-12-03,Brand 2,Brand 2 Ad Group 2,ASIN486,Amazon,27724,41,32.64,208.74,1,1,0,1,0.0,166.99
8169,2021-12-03,Brand 2,Brand 2 Ad Group 2,ASIN491,Amazon,11063,24,13.37,249.99,1,1,1,0,199.99,0.0
8170,2021-12-03,Brand 2,Brand 2 Ad Group 2,ASIN495,Amazon,111235,171,124.17,,10,15,4,11,393.76,604.9
8171,2021-12-03,Brand 2,Brand 2 Ad Group 2,ASIN499,Amazon,3531,8,5.72,173.74,1,1,1,0,138.99,0.0
8172,2021-12-03,Brand 2,Brand 2 Ad Group 2,ASIN506,Amazon,1057,2,1.49,0.0,0,0,0,0,0.0,0.0
8173,2021-12-03,Brand 2,Brand 2 Ad Group 2,ASIN510,Amazon,22192,43,31.34,361.45,3,4,0,4,0.0,289.16
8174,2021-12-03,Brand 2,Brand 2 Ad Group 3,ASIN514,Amazon,4664,23,14.02,167.48,2,2,2,0,133.98,0.0
8175,2021-12-03,Brand 2,Brand 2 Ad Group 3,ASIN519,Amazon,4482,8,5.94,0.0,0,0,0,0,0.0,0.0
8176,2021-12-03,Brand 2,Brand 2 Ad Group 4,ASIN523,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8177,2021-12-03,Brand 2,Brand 2 Ad Group 6,ASIN621,Amazon,370,0,0.0,0.0,0,0,0,0,0.0,0.0
8178,2021-12-04,Brand 1,Brand 1 Ad Group 1,ASIN376,Amazon,600,20,4.79,132.46,3,3,0,3,0.0,105.97
8179,2021-12-04,Brand 1,Brand 1 Ad Group 11,ASIN384,Amazon,4622,5,0.81,74.99,1,1,1,0,59.99,0.0
8180,2021-12-04,Brand 1,Brand 1 Ad Group 11,ASIN389,Amazon,3084,21,3.7,218.73,2,2,1,1,59.99,114.99
8181,2021-12-04,Brand 1,Brand 1 Ad Group 13,ASIN376,Amazon,861,10,2.21,36.24,1,1,1,0,28.99,0.0
8182,2021-12-04,Brand 1,Brand 1 Ad Group 13,ASIN398,Amazon,1899,10,1.4,0.0,0,0,0,0,0.0,0.0
8183,2021-12-04,Brand 1,Brand 1 Ad Group 13,ASIN403,Amazon,649,5,0.97,0.0,0,0,0,0,0.0,0.0
8184,2021-12-04,Brand 1,Brand 1 Ad Group 13,ASIN409,Amazon,195,0,0.0,0.0,0,0,0,0,0.0,0.0
8185,2021-12-04,Brand 1,Brand 1 Ad Group 2,ASIN379,Amazon,1064,26,7.51,108.85,2,2,1,1,44.09,42.99
8186,2021-12-04,Brand 1,Brand 1 Ad Group 2,ASIN384,Amazon,2633,18,5.03,0.0,0,0,0,0,0.0,0.0
8187,2021-12-04,Brand 1,Brand 1 Ad Group 2,ASIN390,Amazon,3312,8,1.76,109.98,2,2,1,1,49.99,37.99
8188,2021-12-04,Brand 1,Brand 1 Ad Group 4,ASIN375,Amazon,61579,196,35.53,524.9,8,8,5,3,214.95,204.97
8189,2021-12-04,Brand 1,Brand 1 Ad Group 4,ASIN399,Amazon,16991,30,3.3,131.21,3,3,1,2,36.99,67.98
8190,2021-12-04,Brand 1,Brand 1 Ad Group 4,ASIN403,Amazon,11664,52,7.97,49.99,1,1,1,0,39.99,0.0
8191,2021-12-04,Brand 1,Brand 1 Ad Group 4,ASIN409,Amazon,9678,39,4.43,243.69,5,5,1,4,39.99,154.96
8192,2021-12-04,Brand 1,Brand 1 Ad Group 6,ASIN411,Amazon,247,14,3.61,0.0,0,0,0,0,0.0,0.0
8193,2021-12-04,Brand 1,Brand 1 Ad Group 8,ASIN405,Amazon,225,2,0.2,0.0,0,0,0,0,0.0,0.0
8194,2021-12-04,Brand 1,Brand 1 Ad Group 9,ASIN413,Amazon,2022,32,6.47,76.23,2,2,1,1,28.99,31.99
8195,2021-12-04,Brand 2,Brand 2 Ad Group 1,ASIN446,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8196,2021-12-04,Brand 2,Brand 2 Ad Group 1,ASIN449,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8197,2021-12-04,Brand 2,Brand 2 Ad Group 1,ASIN454,Amazon,1425,3,1.68,0.0,0,0,0,0,0.0,0.0
8198,2021-12-04,Brand 2,Brand 2 Ad Group 1,ASIN458,Amazon,9724,9,6.08,245.35,2,2,0,2,0.0,196.28
8199,2021-12-04,Brand 2,Brand 2 Ad Group 1,ASIN462,Amazon,15512,56,38.85,,7,7,2,5,353.98,603.95
8200,2021-12-04,Brand 2,Brand 2 Ad Group 1,ASIN467,Amazon,5888,9,5.41,314.99,1,1,1,0,251.99,0.0
8201,2021-12-04,Brand 2,Brand 2 Ad Group 1,ASIN472,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8202,2021-12-04,Brand 2,Brand 2 Ad Group 2,ASIN475,Amazon,5025,11,4.99,0.0,0,0,0,0,0.0,0.0
8203,2021-12-04,Brand 2,Brand 2 Ad Group 2,ASIN479,Amazon,58262,115,56.4,843.5,6,6,2,4,329.98,344.82
8204,2021-12-04,Brand 2,Brand 2 Ad Group 2,ASIN483,Amazon,4818,13,6.14,338.74,1,1,0,1,0.0,270.99
8205,2021-12-04,Brand 2,Brand 2 Ad Group 2,ASIN487,Amazon,8763,22,15.32,249.98,2,2,0,2,0.0,199.98
8206,2021-12-04,Brand 2,Brand 2 Ad Group 2,ASIN491,Amazon,13744,34,18.64,0.0,0,0,0,0,0.0,0.0
8207,2021-12-04,Brand 2,Brand 2 Ad Group 2,ASIN495,Amazon,4275,15,9.8,344.93,1,2,0,2,0.0,275.94
8208,2021-12-04,Brand 2,Brand 2 Ad Group 2,ASIN499,Amazon,29430,67,37.88,0.0,0,0,0,0,0.0,0.0
8209,2021-12-04,Brand 2,Brand 2 Ad Group 2,ASIN506,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8210,2021-12-04,Brand 2,Brand 2 Ad Group 2,ASIN510,Amazon,9621,27,17.3,0.0,0,0,0,0,0.0,0.0
8211,2021-12-04,Brand 2,Brand 2 Ad Group 3,ASIN514,Amazon,13658,40,19.72,278.71,3,3,2,1,133.98,88.99
8212,2021-12-04,Brand 2,Brand 2 Ad Group 3,ASIN519,Amazon,6652,13,7.97,318.74,1,1,0,1,0.0,254.99
8213,2021-12-04,Brand 2,Brand 2 Ad Group 5,ASIN618,Amazon,7410,20,9.89,168.74,1,1,0,1,0.0,134.99
8214,2021-12-04,Brand 2,Brand 2 Ad Group 6,ASIN621,Amazon,908,0,0.0,0.0,0,0,0,0,0.0,0.0
8215,2021-12-05,Brand 1,Brand 1 Ad Group 1,ASIN376,Amazon,3921,44,10.76,275.25,6,6,5,1,174.95,45.25
8216,2021-12-05,Brand 1,Brand 1 Ad Group 11,ASIN384,Amazon,4210,12,2.02,0.0,0,0,0,0,0.0,0.0
8217,2021-12-05,Brand 1,Brand 1 Ad Group 11,ASIN389,Amazon,400,4,1.01,0.0,0,0,0,0,0.0,0.0
8218,2021-12-05,Brand 1,Brand 1 Ad Group 13,ASIN376,Amazon,487,6,1.01,0.0,0,0,0,0,0.0,0.0
8219,2021-12-05,Brand 1,Brand 1 Ad Group 13,ASIN398,Amazon,4060,16,5.54,124.98,2,2,1,1,59.99,39.99
8220,2021-12-05,Brand 1,Brand 1 Ad Group 13,ASIN403,Amazon,415,4,0.63,0.0,0,0,0,0,0.0,0.0
8221,2021-12-05,Brand 1,Brand 1 Ad Group 13,ASIN409,Amazon,138,0,0.0,0.0,0,0,0,0,0.0,0.0
8222,2021-12-05,Brand 1,Brand 1 Ad Group 2,ASIN379,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8223,2021-12-05,Brand 1,Brand 1 Ad Group 2,ASIN384,Amazon,2349,12,1.69,224.96,3,3,3,0,179.97,0.0
8224,2021-12-05,Brand 1,Brand 1 Ad Group 2,ASIN390,Amazon,3103,13,2.78,59.99,1,1,0,1,0.0,47.99
8225,2021-12-05,Brand 1,Brand 1 Ad Group 4,ASIN375,Amazon,50329,116,70.05,498.93,6,6,2,4,85.98,313.16
8226,2021-12-05,Brand 1,Brand 1 Ad Group 4,ASIN399,Amazon,15241,50,5.56,62.49,1,1,0,1,0.0,49.99
8227,2021-12-05,Brand 1,Brand 1 Ad Group 4,ASIN403,Amazon,13112,52,7.04,0.0,0,0,0,0,0.0,0.0
8228,2021-12-05,Brand 1,Brand 1 Ad Group 4,ASIN409,Amazon,9125,40,4.54,156.21,3,3,1,2,39.99,84.98
8229,2021-12-05,Brand 1,Brand 1 Ad Group 6,ASIN411,Amazon,279,10,2.3,0.0,0,0,0,0,0.0,0.0
8230,2021-12-05,Brand 1,Brand 1 Ad Group 8,ASIN405,Amazon,475,2,0.36,0.0,0,0,0,0,0.0,0.0
8231,2021-12-05,Brand 1,Brand 1 Ad Group 9,ASIN413,Amazon,2269,32,7.28,72.48,2,2,2,0,57.98,0.0
8232,2021-12-05,Brand 2,Brand 2 Ad Group 1,ASIN446,Amazon,52478,131,87.08,,20,22,9,13,467.91,953.25
8233,2021-12-05,Brand 2,Brand 2 Ad Group 1,ASIN449,Amazon,42639,79,57.56,,6,7,2,5,187.98,725.95
8234,2021-12-05,Brand 2,Brand 2 Ad Group 1,ASIN454,Amazon,1305,2,1.17,0.0,0,0,0,0,0.0,0.0
8235,2021-12-05,Brand 2,Brand 2 Ad Group 1,ASIN458,Amazon,8394,20,13.46,,4,4,2,2,503.98,338.98
8236,2021-12-05,Brand 2,Brand 2 Ad Group 1,ASIN462,Amazon,17207,58,39.52,81.24,1,1,0,1,0.0,64.99
8237,2021-12-05,Brand 2,Brand 2 Ad Group 1,ASIN467,Amazon,10033,15,9.95,314.99,1,1,1,0,251.99,0.0
8238,2021-12-05,Brand 2,Brand 2 Ad Group 1,ASIN472,Amazon,39576,90,64.95,,17,20,8,12,,
8239,2021-12-05,Brand 2,Brand 2 Ad Group 2,ASIN475,Amazon,2354,7,3.77,0.0,0,0,0,0,0.0,0.0
8240,2021-12-05,Brand 2,Brand 2 Ad Group 2,ASIN479,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8241,2021-12-05,Brand 2,Brand 2 Ad Group 2,ASIN483,Amazon,4432,13,6.46,166.24,1,1,0,1,0.0,132.99
8242,2021-12-05,Brand 2,Brand 2 Ad Group 2,ASIN487,Amazon,35144,101,95.48,708.55,6,6,0,6,0.0,566.84
8243,2021-12-05,Brand 2,Brand 2 Ad Group 2,ASIN491,Amazon,11113,35,17.65,,8,8,4,4,799.96,517.87
8244,2021-12-05,Brand 2,Brand 2 Ad Group 2,ASIN495,Amazon,89430,141,95.48,469.69,3,3,1,2,97.79,277.96
8245,2021-12-05,Brand 2,Brand 2 Ad Group 2,ASIN500,Amazon,18766,64,40.73,283.16,3,3,1,2,54.99,171.54
8246,2021-12-05,Brand 2,Brand 2 Ad Group 2,ASIN506,Amazon,32170,93,61.73,,7,8,0,8,0.0,
8247,2021-12-05,Brand 2,Brand 2 Ad Group 2,ASIN510,Amazon,24846,71,46.42,562.45,4,4,2,2,122.98,326.98
8248,2021-12-05,Brand 2,Brand 2 Ad Group 3,ASIN514,Amazon,6251,22,11.66,728.65,8,8,5,3,334.95,247.97
8249,2021-12-05,Brand 2,Brand 2 Ad Group 3,ASIN519,Amazon,6366,10,6.27,0.0,0,0,0,0,0.0,0.0
8250,2021-12-05,Brand 2,Brand 2 Ad Group 5,ASIN618,Amazon,5702,3,1.79,0.0,0,0,0,0,0.0,0.0
8251,2021-12-05,Brand 2,Brand 2 Ad Group 6,ASIN621,Amazon,805,2,1.3,0.0,0,0,0,0,0.0,0.0
8252,2021-12-06,Brand 1,Brand 1 Ad Group 1,ASIN376,Amazon,2537,39,8.21,306.16,7,7,7,0,244.93,0.0
8253,2021-12-06,Brand 1,Brand 1 Ad Group 11,ASIN384,Amazon,4297,19,2.83,149.98,2,2,2,0,119.98,0.0
8254,2021-12-06,Brand 1,Brand 1 Ad Group 11,ASIN389,Amazon,448,6,1.11,66.24,1,1,0,1,0.0,52.99
8255,2021-12-06,Brand 1,Brand 1 Ad Group 13,ASIN376,Amazon,579,7,1.2,0.0,0,0,0,0,0.0,0.0
8256,2021-12-06,Brand 1,Brand 1 Ad Group 13,ASIN398,Amazon,4210,13,5.91,74.99,1,1,1,0,59.99,0.0
8257,2021-12-06,Brand 1,Brand 1 Ad Group 13,ASIN403,Amazon,1094,4,0.94,62.49,1,1,0,1,0.0,49.99
8258,2021-12-06,Brand 1,Brand 1 Ad Group 13,ASIN409,Amazon,53,0,0.0,0.0,0,0,0,0,0.0,0.0
8259,2021-12-06,Brand 1,Brand 1 Ad Group 2,ASIN379,Amazon,2,0,0.0,0.0,0,0,0,0,0.0,0.0
8260,2021-12-06,Brand 1,Brand 1 Ad Group 2,ASIN384,Amazon,2432,14,3.62,74.99,1,1,1,0,59.99,0.0
8261,2021-12-06,Brand 1,Brand 1 Ad Group 2,ASIN390,Amazon,1534,13,2.75,62.49,1,1,1,0,49.99,0.0
8262,2021-12-06,Brand 1,Brand 1 Ad Group 4,ASIN375,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8263,2021-12-06,Brand 1,Brand 1 Ad Group 4,ASIN399,Amazon,9878,45,7.71,228.7,4,4,0,4,0.0,182.96
8264,2021-12-06,Brand 1,Brand 1 Ad Group 4,ASIN403,Amazon,13167,63,10.08,349.91,7,7,7,0,279.93,0.0
8265,2021-12-06,Brand 1,Brand 1 Ad Group 4,ASIN409,Amazon,9414,36,4.33,0.0,0,0,0,0,0.0,0.0
8266,2021-12-06,Brand 1,Brand 1 Ad Group 6,ASIN411,Amazon,324,20,4.53,103.73,2,2,1,1,37.99,44.99
8267,2021-12-06,Brand 1,Brand 1 Ad Group 8,ASIN405,Amazon,232,1,0.36,0.0,0,0,0,0,0.0,0.0
8268,2021-12-06,Brand 1,Brand 1 Ad Group 9,ASIN413,Amazon,2655,38,7.51,76.23,2,2,1,1,28.99,31.99
8269,2021-12-06,Brand 2,Brand 2 Ad Group 1,ASIN446,Amazon,84098,242,157.59,,29,29,15,14,792.85,739.54
8270,2021-12-06,Brand 2,Brand 2 Ad Group 1,ASIN449,Amazon,24877,52,40.87,551.19,5,5,1,4,93.99,346.96
8271,2021-12-06,Brand 2,Brand 2 Ad Group 1,ASIN454,Amazon,1382,0,0.0,0.0,0,0,0,0,0.0,0.0
8272,2021-12-06,Brand 2,Brand 2 Ad Group 1,ASIN458,Amazon,9335,9,6.06,0.0,0,0,0,0,0.0,0.0
8273,2021-12-06,Brand 2,Brand 2 Ad Group 1,ASIN462,Amazon,25831,77,56.03,,9,10,2,8,353.98,
8274,2021-12-06,Brand 2,Brand 2 Ad Group 1,ASIN467,Amazon,2054,1,0.57,0.0,0,0,0,0,0.0,0.0
8275,2021-12-06,Brand 2,Brand 2 Ad Group 1,ASIN472,Amazon,38164,78,55.98,,7,7,3,4,410.97,414.96
8276,2021-12-06,Brand 2,Brand 2 Ad Group 2,ASIN475,Amazon,4617,10,6.49,0.0,0,0,0,0,0.0,0.0
8277,2021-12-06,Brand 2,Brand 2 Ad Group 2,ASIN479,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8278,2021-12-06,Brand 2,Brand 2 Ad Group 2,ASIN483,Amazon,33130,96,59.21,741.18,6,6,5,1,459.95,132.99
8279,2021-12-06,Brand 2,Brand 2 Ad Group 2,ASIN487,Amazon,20154,59,49.76,,7,11,5,6,349.95,500.94
8280,2021-12-06,Brand 2,Brand 2 Ad Group 2,ASIN491,Amazon,12647,29,16.55,392.48,2,2,1,1,199.99,113.99
8281,2021-12-06,Brand 2,Brand 2 Ad Group 2,ASIN495,Amazon,23269,48,28.73,174.99,1,1,0,1,0.0,139.99
8282,2021-12-06,Brand 2,Brand 2 Ad Group 2,ASIN500,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8283,2021-12-06,Brand 2,Brand 2 Ad Group 2,ASIN506,Amazon,44496,140,85.9,104.99,1,1,0,1,0.0,83.99
8284,2021-12-06,Brand 2,Brand 2 Ad Group 2,ASIN510,Amazon,69043,122,90.16,778.65,4,8,1,7,62.99,559.93
8285,2021-12-06,Brand 2,Brand 2 Ad Group 3,ASIN514,Amazon,7042,33,28.82,375.78,3,3,2,1,133.98,166.64
8286,2021-12-06,Brand 2,Brand 2 Ad Group 3,ASIN519,Amazon,3050,3,0.76,0.0,0,0,0,0,0.0,0.0
8287,2021-12-06,Brand 2,Brand 2 Ad Group 5,ASIN618,Amazon,3712,5,4.36,67.49,1,1,0,1,0.0,53.99
8288,2021-12-06,Brand 2,Brand 2 Ad Group 6,ASIN621,Amazon,720,2,1.22,0.0,0,0,0,0,0.0,0.0
8289,2021-12-07,Brand 1,Brand 1 Ad Group 1,ASIN376,Amazon,3196,30,6.86,253.81,5,5,3,2,104.97,98.08
8290,2021-12-07,Brand 1,Brand 1 Ad Group 11,ASIN384,Amazon,4842,21,3.24,36.24,1,1,0,1,0.0,28.99
8291,2021-12-07,Brand 1,Brand 1 Ad Group 11,ASIN389,Amazon,2009,16,3.0,112.48,2,2,1,1,49.99,39.99
8292,2021-12-07,Brand 1,Brand 1 Ad Group 13,ASIN376,Amazon,484,7,1.15,72.48,2,2,2,0,57.98,0.0
8293,2021-12-07,Brand 1,Brand 1 Ad Group 13,ASIN398,Amazon,9746,48,15.7,0.0,0,0,0,0,0.0,0.0
8294,2021-12-07,Brand 1,Brand 1 Ad Group 13,ASIN403,Amazon,722,1,0.38,0.0,0,0,0,0,0.0,0.0
8295,2021-12-07,Brand 1,Brand 1 Ad Group 13,ASIN409,Amazon,636,1,0.21,0.0,0,0,0,0,0.0,0.0
8296,2021-12-07,Brand 1,Brand 1 Ad Group 2,ASIN379,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8297,2021-12-07,Brand 1,Brand 1 Ad Group 2,ASIN384,Amazon,3492,55,14.5,693.64,8,9,5,4,299.95,254.96
8298,2021-12-07,Brand 1,Brand 1 Ad Group 2,ASIN390,Amazon,6249,25,4.76,437.41,7,7,4,3,199.96,149.97
8299,2021-12-07,Brand 1,Brand 1 Ad Group 4,ASIN375,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8300,2021-12-07,Brand 1,Brand 1 Ad Group 4,ASIN399,Amazon,89092,39,23.9,184.96,3,3,1,2,47.99,99.98
8301,2021-12-07,Brand 1,Brand 1 Ad Group 4,ASIN403,Amazon,21045,82,13.93,249.94,5,5,5,0,199.95,0.0
8302,2021-12-07,Brand 1,Brand 1 Ad Group 4,ASIN409,Amazon,19594,55,6.62,130.63,2,2,0,2,0.0,104.5
8303,2021-12-07,Brand 1,Brand 1 Ad Group 6,ASIN411,Amazon,338,15,3.66,47.49,1,1,1,0,37.99,0.0
8304,2021-12-07,Brand 1,Brand 1 Ad Group 8,ASIN405,Amazon,294,3,1.63,91.23,2,2,2,0,72.98,0.0
8305,2021-12-07,Brand 1,Brand 1 Ad Group 9,ASIN413,Amazon,1385,22,3.69,36.24,1,1,1,0,28.99,0.0
8306,2021-12-07,Brand 2,Brand 2 Ad Group 1,ASIN446,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8307,2021-12-07,Brand 2,Brand 2 Ad Group 1,ASIN449,Amazon,67209,118,77.33,804.4,7,8,4,4,375.96,267.56
8308,2021-12-07,Brand 2,Brand 2 Ad Group 1,ASIN454,Amazon,1540,3,1.84,0.0,0,0,0,0,0.0,0.0
8309,2021-12-07,Brand 2,Brand 2 Ad Group 1,ASIN458,Amazon,3781,4,3.54,266.86,1,1,0,1,0.0,213.49
8310,2021-12-07,Brand 2,Brand 2 Ad Group 1,ASIN462,Amazon,256,0,0.0,0.0,0,0,0,0,0.0,0.0
8311,2021-12-07,Brand 2,Brand 2 Ad Group 1,ASIN467,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8312,2021-12-07,Brand 2,Brand 2 Ad Group 1,ASIN472,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8313,2021-12-07,Brand 2,Brand 2 Ad Group 2,ASIN475,Amazon,38526,82,61.7,773.68,3,4,1,3,209.99,408.95
8314,2021-12-07,Brand 2,Brand 2 Ad Group 2,ASIN480,Amazon,18365,34,23.16,162.48,1,2,0,2,0.0,129.98
8315,2021-12-07,Brand 2,Brand 2 Ad Group 2,ASIN483,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8316,2021-12-07,Brand 2,Brand 2 Ad Group 2,ASIN487,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8317,2021-12-07,Brand 2,Brand 2 Ad Group 2,ASIN491,Amazon,5679,23,13.51,743.69,5,5,2,3,399.98,194.97
8318,2021-12-07,Brand 2,Brand 2 Ad Group 2,ASIN495,Amazon,122084,211,110.63,871.91,7,7,3,4,292.77,404.76
8319,2021-12-07,Brand 2,Brand 2 Ad Group 2,ASIN500,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8320,2021-12-07,Brand 2,Brand 2 Ad Group 2,ASIN506,Amazon,21743,46,30.51,386.24,1,1,0,1,0.0,308.99
8321,2021-12-07,Brand 2,Brand 2 Ad Group 2,ASIN510,Amazon,95244,195,142.93,,5,12,6,6,407.94,509.94
8322,2021-12-07,Brand 2,Brand 2 Ad Group 3,ASIN514,Amazon,5545,22,14.31,296.21,3,3,1,2,66.99,169.98
8323,2021-12-07,Brand 2,Brand 2 Ad Group 3,ASIN519,Amazon,2468,4,2.12,0.0,0,0,0,0,0.0,0.0
8324,2021-12-07,Brand 2,Brand 2 Ad Group 5,ASIN618,Amazon,9707,30,24.78,120.8,2,2,0,2,0.0,96.64
8325,2021-12-07,Brand 2,Brand 2 Ad Group 6,ASIN621,Amazon,386,1,0.23,0.0,0,0,0,0,0.0,0.0
8326,2021-12-08,Brand 1,Brand 1 Ad Group 1,ASIN376,Amazon,3720,43,10.96,224.94,5,5,4,1,139.96,39.99
8327,2021-12-08,Brand 1,Brand 1 Ad Group 11,ASIN384,Amazon,4022,15,2.24,149.98,2,2,2,0,119.98,0.0
8328,2021-12-08,Brand 1,Brand 1 Ad Group 11,ASIN389,Amazon,2751,21,4.77,199.96,3,3,2,1,99.98,59.99
8329,2021-12-08,Brand 1,Brand 1 Ad Group 13,ASIN376,Amazon,338,2,0.21,0.0,0,0,0,0,0.0,0.0
8330,2021-12-08,Brand 1,Brand 1 Ad Group 13,ASIN398,Amazon,4295,28,9.04,49.99,1,1,0,1,0.0,39.99
8331,2021-12-08,Brand 1,Brand 1 Ad Group 13,ASIN404,Amazon,376,3,0.47,0.0,0,0,0,0,0.0,0.0
8332,2021-12-08,Brand 1,Brand 1 Ad Group 13,ASIN409,Amazon,471,3,1.93,0.0,0,0,0,0,0.0,0.0
8333,2021-12-08,Brand 1,Brand 1 Ad Group 2,ASIN379,Amazon,277,9,1.39,49.99,1,1,1,0,39.99,0.0
8334,2021-12-08,Brand 1,Brand 1 Ad Group 2,ASIN384,Amazon,10095,64,19.52,714.36,10,11,3,8,179.97,391.52
8335,2021-12-08,Brand 1,Brand 1 Ad Group 2,ASIN390,Amazon,7199,29,5.82,62.49,1,1,1,0,49.99,0.0
8336,2021-12-08,Brand 1,Brand 1 Ad Group 4,ASIN375,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8337,2021-12-08,Brand 1,Brand 1 Ad Group 4,ASIN399,Amazon,225959,148,69.43,959.81,12,15,5,10,239.95,527.9
8338,2021-12-08,Brand 1,Brand 1 Ad Group 4,ASIN403,Amazon,16968,74,12.27,189.95,4,4,3,1,119.97,31.99
8339,2021-12-08,Brand 1,Brand 1 Ad Group 4,ASIN409,Amazon,0,0,0.0,0.0,0,0,0,0,0.0,0.0
8340,2021-12-08,Brand 1,Brand 1 Ad Group 6,ASIN411,Amazon,633,33,7.09,0.0,0,0,0,0,0.0,0.0
8341,2021-12-08,Brand 1,Brand 1 Ad Group 8,ASIN405,Amazon,125,3,1.56,112.48,2,2,0,2,0.0,89.98
8342,2021-12-08,Brand 1,Brand 1 Ad Group 9,ASIN413,Amazon,1933,45,9.0,72.48,2,2,2,0,57.98,0.0
8343,2021-12-08,Brand 2,Brand 2 Ad Group 1,ASIN446,Amazon,93462,215,143.85,,12,13,8,5,519.92,373.22
